id,Brand_Name,Color,Occasion,Size,Width,Model_Name,Market_Price,Lenskart_Price,Offer_Name,Quantity,Suited_For,Search_Product Name,Classification,Average_Ratings,Total_No_of_Ratings,Purchase_Count,Wishlist_Count
148488,Vincent Chase,Black,Any occasion,Narrow,130 mm,VC E14035,1700,1700,VCEYE,7315,,Black Gold Full Rim Round Eyeglasses,eyeframe,4.65,53,39213,6584
145512,Vincent Chase,Black,Any occasion,Wide,140 mm,VC E13624,1700,1700,VCEYE,5635,Any age group,Black Full Rim Rectangle Eyeglasses,eyeframe,4.75,108,58308,5074
136711,Lenskart Air,Black,Any occasion,Medium,134 mm,LA E12852,1700,1700,VCEYE,5167,Any age group,Black Full Rim Rectangle Eyeglasses,eyeframe,4.6,223,56339,6106
145983,Lenskart Air,Blue,,Extra Wide,142 mm,LA E11412-N,3000,3000,VCEYE,4926,,Matte Dark Blue Full Rim Rectangle Eyeglasses,eyeframe,4.5,109,52157,5293
214471,Vincent Chase,White,,Wide,145 mm,VC S16614,2000,2000,VCSUN,291,,Vincent Chase VC S16614 C1 Sunglasses,sunglasses,0.0,0,4,0
215403,Lenskart Air,Pink,Any occasion,Medium,134 mm,LA E16640,1700,1700,VCEYE,109,Any age group,No search keywords,eyeframe,0.0,0,2383,0
201398,John Jacobs,Black,Everyday,Medium,137 mm,JJ E11678,3500,3500,JJEYE,1333,Any age group,Gunmetal Black Half Rim Rectangle Eyeglasses,eyeframe,4.5,140,15694,0
149313,Vincent Chase,Blue,Any occasion,Wide,140 mm,VC E11797-L,1700,1700,VCEYE,1423,Any age group,Blue Full Rim Square Eyeglasses,eyeframe,4.55,32,36815,1166
145974,Lenskart Air,Black,Any occasion,Extra Narrow,123 mm,LA 0353,2000,2000,VCEYE,2028,,Matte Black Rimless Rectangle Eyeglasses,eyeframe,4.75,79,57972,4240
151704,Lenskart Air,Sky Blue,Any occasion,Medium,136 mm,LA E14573,1700,1700,VCEYE,2110,,Sky Blue Full Rim Rectangle Eyeglasses,eyeframe,4.7,61,37738,0
213250,Vincent Chase,Gold,Any occasion,Wide,141 mm,VC S16544,1500,1500,VCSUN,1231,Any age group,No search keywords,sunglasses,0.0,0,113,0
215407,Lenskart Air,Blue,Any occasion,Medium,136 mm,LA E16641,1700,1700,VCEYE,1847,Any age group,No search keywords,eyeframe,0.0,0,1842,0
134220,John Jacobs,Black,Everyday,Narrow,130 mm,JJ E10007,3500,3500,JJBOGO,677,Any age group,Dual Color Full Rim Rectangle Eyeglasses,eyeframe,4.15,108,34037,1914
149190,Vincent Chase,Transparent,Any occasion,Narrow,131 mm,VC E10502,1700,1700,VCEYE,9253,Any age group,Full Rim Rectangle Eyeglasses,eyeframe,4.45,136,41505,1579
201103,Vincent Chase,Gold,Working,Wide,139 mm,VC E14938,1700,1700,VCEYE,1236,Any age group,Gold Black Full Rim Square Eyeglasses,eyeframe,4.6,30,25141,0
206130,Lenskart Air,Black,Any occasion,Medium,137 mm,LA E15321,3000,3000,VCEYE,178,Any age group,Black Brown Transparent Full Rim Square Eyeglasses,eyeframe,4.45,17,8241,0
145696,Lenskart Air,Blue,Any occasion,Wide,140 mm,LA E13643,1700,1700,VCEYE,3481,Any age group,Blue Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.6,91,31412,827
212878,Vincent Chase,Gold,Any occasion,Medium,137 mm,VC E16460,1700,1700,VCEYE,1521,Any age group,No search keywords,eyeframe,0.0,0,858,0
215415,Lenskart Air,Blue,Any occasion,Extra Narrow,127 mm,LA E16645,1700,1700,VCEYE,1149,Any age group,No search keywords,eyeframe,0.0,0,1467,0
139760,John Jacobs,Grey,Any occasion,Medium,137 mm,JJ S13227,5000,5000,JJSUN,2209,Any age group,Grey Wayfarer Full Rim Sunglasses,sunglasses,4.6,21,24226,1921
149080,Vincent Chase,Black,Any occasion,Extra Narrow,129 mm,VC E14113,1700,1700,VCEYE,5008,Any age group,Black Gold Full Rim Rectangle Eyeglasses,eyeframe,4.6,33,34276,2969
201612,Vincent Chase,Brown,Everyday,Medium,137 mm,VC E14971,1700,1700,VCEYE,1074,,Brown Transparent Full Rim Round Eyeglasses,eyeframe,4.85,16,7969,0
206722,Lenskart Air,Blue,Any occasion,Wide,138 mm,LA E15389,1700,1700,VCEYE,1173,Any age group,Light Sky Blue Transparent Full Rim Square Eyeglasses,eyeframe,0.0,0,9549,0
146273,Lenskart Air,Black,Any occasion,Extra Wide,144 mm,LA E11289,1700,1700,VCEYE,1183,Any age group,Black Silver Full Rim Rectangle Eyeglasses,eyeframe,4.6,251,63758,13084
213247,Vincent Chase,Silver,Any occasion,Medium,137 mm,VC S16543,1500,1500,VCSUN,1292,Any age group,No search keywords,sunglasses,0.0,0,119,0
215417,Lenskart Air,Brown,Any occasion,Wide,139 mm,LA E16646,1700,1700,VCEYE,2688,Any age group,No search keywords,eyeframe,0.0,0,849,0
131410,John Jacobs,Black,Party,Medium,135 mm,JJ E11675,5000,5000,JJBOGO,1759,Any age group,Gold Full Rim Hexagonal Eyeglasses,eyeframe,4.7,211,64532,6072
142834,Vincent Chase,Gunmetal,Any occasion,Medium,134 mm,VC E11891,2000,2000,VCEYE,4909,Any age group,Gunmetal Black Half Rim Rectangle Eyeglasses,eyeframe,4.5,240,53715,2827
149602,Vincent Chase,Black,Any occasion,Narrow,132 mm,VC E14209,1700,1700,VCEYE,5126,Any age group,Black Gunmetal Full Rim Square Eyeglasses,eyeframe,4.7,38,36110,4380
150600,Lenskart Air,Blue,Any occasion,Medium,135 mm,LA E14368,1700,1700,VCEYE,859,Any age group,Sky Blue Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.65,62,31783,2081
150586,Lenskart Air,Grey,Any occasion,Wide,141 mm,LA E14363,1700,1700,VCEYE,718,Any age group,Grey Transparent Full Rim Square Eyeglasses,eyeframe,4.7,40,31950,334
213231,Vincent Chase,Silver,,Medium,138 mm,VC S16535,1500,1500,VCSUN,1169,,Grey Silver Rimless Rectangle  Square Vincent Chase Fashion Essentials VC S16535-C2 Sunglasses,sunglasses,0.0,0,325,0
215421,Lenskart Air,Black,Any occasion,Narrow,132 mm,LA E16648,1700,1700,VCEYE,1733,Any age group,No search keywords,eyeframe,0.0,0,790,0
127290,John Jacobs,Tortoise,Any occasion,Wide,140 mm,JJ S11089,5000,5000,JJSUN,686,Any age group,Black Tortoise Rectangle Full Rim Sunglasses,sunglasses,4.55,34,37769,2555
137392,Vincent Chase,Blue,Any occasion,Medium,136 mm,VC 5881,2000,2000,VCEYE,506,Any age group,Blue Rimless Rectangle Eyeglasses,eyeframe,4.3,360,30359,2667
201080,Vincent Chase,Sky Blue,Working,Medium,135 mm,VC E14930,1700,1700,VCEYE,1077,Any age group,Sky Blue Golden Full Rim Geometric Eyeglasses,eyeframe,4.85,35,17920,0
200553,Lenskart Air,Blue,Any occasion,Extra Wide,142 mm,LA E14832,1700,1700,VCEYE,2610,,Blue Transparent Full Rim Aviator Eyeglasses,eyeframe,4.55,62,21888,0
145694,Lenskart Air,Grey,Any occasion,Wide,140 mm,LA E13643,1700,1700,VCEYE,13119,Any age group,Grey Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.6,91,47899,1462
212875,Vincent Chase,Black,Any occasion,Medium,136 mm,VC E16459,1700,1700,VCEYE,954,Any age group,No search keywords,eyeframe,0.0,0,1417,0
215402,Lenskart Air,Grey,Any occasion,Medium,136 mm,LA E16639,1700,1700,VCEYE,2231,Any age group,No search keywords,eyeframe,0.0,0,1387,0
136177,John Jacobs,Transparent,Party,Medium,137 mm,JJ E11820,3500,3500,JJEYE,2894,Any age group,Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.3,154,26134,4011
205131,Vincent Chase,Grey,Any occasion,Medium,137 mm,VC E13499,1700,1700,VCEYE,5692,,Grey Transparent Full Rim Square Eyeglasses,eyeframe,4.65,98,31608,0
137930,Vincent Chase,Grey,Any occasion,Extra Wide,142 mm,VC E13033,1700,1700,VCEYE,4157,Any age group,Grey Full Rim Round Eyeglasses,eyeframe,4.65,156,59933,9257
151536,Lenskart Air,Blue,Any occasion,Medium,137 mm,LA E14532,1700,1700,VCEYE,5478,Any age group,Blue Transparent Full Rim Round Eyeglasses,eyeframe,4.85,30,33061,292
201335,Lenskart Air,Green,Any occasion,Wide,139 mm,LA E14016,1700,1700,VCEYE,712,Any age group,Green Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.85,34,14289,0
215392,Vincent Chase,Pink,,Wide,138 mm,VC E16667,1700,1700,VCEYE,1561,,Vincent Chase Pink Full Rim Cat Eye Eyeglasses,eyeframe,0.0,0,361,0
215409,Lenskart Air,Grey,Any occasion,Narrow,131 mm,LA E16642,1700,1700,VCEYE,174,Any age group,No search keywords,eyeframe,0.0,0,2182,0
141243,John Jacobs,Black,Festive,Medium,137 mm,JJ E12699,3500,3500,JJBOGO,1196,Any age group,Matte Black Full Rim Hexagonal Eyeglasses,eyeframe,4.75,36,24051,5884
148157,Vincent Chase,Grey,Vacation,Narrow,133 mm,VC S13984,2000,2000,VCSUN,3694,Any age group,Gunmetal Round Full Rim Sunglasses,sunglasses,4.7,27,27613,2609
201097,Vincent Chase,Blue,Working,Medium,137 mm,VC E14936,1700,1700,VCEYE,2015,Any age group,Blue Gunmetal Full Rim Rectangle Eyeglasses,eyeframe,4.95,20,20705,0
201287,Lenskart Air,Transparent,Any occasion,Medium,136 mm,LA E14963,1700,1700,VCEYE,2911,Any age group,Transparent Full Rim Round Eyeglasses,eyeframe,4.5,38,24063,0
201281,Lenskart Air,Transparent,Any occasion,Narrow,132 mm,LA E14961,1700,1700,VCEYE,3414,Any age group,Transparent Full Rim Geometric Eyeglasses,eyeframe,4.85,31,22962,0
215399,Vincent Chase,Brown,Any occasion,Medium,134 mm,VC E16671,1700,1700,VCEYE,1210,Any age group,No search keywords,eyeframe,0.0,0,720,0
215413,Lenskart Air,Grey,Any occasion,Narrow,133 mm,LA E16644,1700,1700,VCEYE,2322,Any age group,No search keywords,eyeframe,4.0,1,1214,0
146622,Vincent Chase,Gunmetal,Any occasion,Medium,136 mm,VC E13787,1700,1700,VCEYE,1135,Any age group,Matte Gunmetal Full Rim Geometric Eyeglasses,eyeframe,4.7,96,39014,9152
201297,Vincent Chase,Transparent,Any occasion,Narrow,132 mm,VC E11260-S,1700,1700,VCEYE,2677,Any age group,Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.5,26,8250,0
201283,Lenskart Air,Grey,Any occasion,Wide,140 mm,LA E14962,1700,1700,VCEYE,2420,Any age group,Grey Green Transparent Full Rim Aviator Eyeglasses,eyeframe,4.7,17,19241,0
146813,Lenskart Air,Black,Any occasion,Narrow,131 mm,LA E11482,1700,1700,VCEYE,819,Any age group,Black Full Rim Round Eyeglasses,eyeframe,4.7,51,40282,11504
215395,Vincent Chase,Pink,Any occasion,Medium,136 mm,VC E16669,1700,1700,VCEYE,1302,Any age group,No search keywords,eyeframe,0.0,0,623,0
212323,Lenskart Air,Purple,Any occasion,Medium,134 mm,LA E16347,1700,1700,No offer,1002,Any age group,No search keywords,eyeframe,0.0,0,954,0
144911,John Jacobs,Pink,Everyday,Narrow,130 mm,JJ E13581,5000,5000,JJBOGO,115,Any age group,Pink Transparent Full Rim Cat Eye Eyeglasses,eyeframe,5.0,4,9544,1926
150630,Vincent Chase,Copper,Any occasion,Narrow,131 mm,VC E13788,1700,1700,VCEYE,3898,Any age group,Copper Full Rim Geometric Eyeglasses,eyeframe,4.75,106,25845,579
207992,Vincent Chase,Tortoise,Any occasion,Extra Wide,142 mm,VC E13496,1700,1700,VCEYE,654,Any age group,No search keywords,eyeframe,4.6,62,5063,0
138049,Lenskart Air,Black,Any occasion,Extra Wide,145 mm,LA E13063,1700,1700,VCEYE,2558,Any age group,Matte Black Full Rim Rectangle Eyeglasses,eyeframe,4.35,176,47854,6476
207551,Lenskart Air,Black,Any occasion,Wide,140 mm,LA E15494,1700,1700,VCEYE,2602,Any age group,Black Full Rim Rectangle Eyeglasses,eyeframe,5.0,5,24256,0
212874,Vincent Chase,Blue,Any occasion,Wide,138 mm,VC E16458,1700,1700,VCEYE,1134,Any age group,No search keywords,eyeframe,0.0,0,1612,0
212330,Lenskart Air,Blue,Any occasion,Medium,137 mm,LA E16349,1700,1700,No offer,951,Any age group,No search keywords,eyeframe,0.0,0,1168,0
131411,John Jacobs,Black,Party,Medium,135 mm,JJ E11675,5000,5000,JJBOGO,988,Any age group,Black Full Rim Hexagonal Eyeglasses,eyeframe,4.7,211,49396,9507
130270,Vincent Chase,Blue,Any occasion,Narrow,130 mm,VC E10502,1700,1700,VCEYE,3619,Any age group,Blue Full Rim Rectangle Eyeglasses,eyeframe,4.45,136,45522,3089
142997,Vincent Chase,Black,Any occasion,Narrow,132 mm,VC E13393,2000,2000,VCEYE,2973,Any age group,Silver Black Half Rim Cat Eye Eyeglasses,eyeframe,4.65,75,52746,1958
200536,Lenskart Air,Grey,Any occasion,Medium,136 mm,LA E14827,1700,1700,VCEYE,472,Any age group,Grey Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.75,20,22556,0
147284,Lenskart Air,Blue,Any occasion,Extra Wide,143 mm,LA E11413,3000,3000,VCEYE,2627,Any age group,Black Yellow Brown Wooden Full Rim Rectangle Eyeglasses,eyeframe,4.65,109,30649,2638
212871,Vincent Chase,Blue,Any occasion,Medium,134 mm,VC E16457,1700,1700,VCEYE,1547,Any age group,No search keywords,eyeframe,0.0,0,1170,0
211942,Lenskart Air,Blue,Any occasion,Wide,139 mm,LA E16239,1700,1700,VCEYE,2217,Any age group,No search keywords,eyeframe,0.0,0,136,0
117023,John Jacobs,Brown,Everyday,Medium,134 mm,JJ E10005,3500,3500,JJBOGO,346,Any age group,Brown Tortoise Full Rim Rectangle Eyeglasses,eyeframe,4.2,193,24841,2290
150396,Vincent Chase,Black,Any occasion,Wide,140 mm,VC E14319,1700,1700,VCEYE,3320,Any age group,Black Full Rim Square Eyeglasses,eyeframe,4.6,58,34992,761
149596,Vincent Chase,Black,Any occasion,Medium,135 mm,VC E14207,1700,1700,VCEYE,710,Any age group,Gold Black Full Rim Rectangle Eyeglasses,eyeframe,4.65,47,24806,4202
145991,Lenskart Air,Blue,Any occasion,Wide,139 mm,LA E11415,3000,3000,VCEYE,2403,Any age group,Matte Dark Blue Full Rim Rectangle Eyeglasses,eyeframe,4.65,65,37743,1402
204183,Lenskart Air,Transparent,Any occasion,Narrow,133 mm,LA E15018,1700,1700,VCEYE,5960,Any age group,Transparent Full Rim Round Eyeglasses,eyeframe,5.0,6,24440,0
215803,Vincent Chase,Black,Any occasion,Wide,139 mm,VC E16694,1700,1700,VCEYE,517,Any age group,No search keywords,eyeframe,0.0,0,1740,0
211953,Lenskart Air,Green,Any occasion,Medium,135 mm,LA E16243,1700,1700,VCEYE,1967,Any age group,No search keywords,eyeframe,0.0,0,132,0
201389,John Jacobs,Black,Party,Medium,137 mm,JJ E11540,5000,5000,JJEYE,8065,Any age group,Gold Black Full Rim Rectangle Eyeglasses,eyeframe,4.4,184,20238,0
148480,Vincent Chase,Pink,Any occasion,Extra Narrow,129 mm,VC E14032,1700,1700,VCEYE,1856,Any age group,Pink Gold Full Rim Round Eyeglasses,eyeframe,4.65,88,27406,863
148478,Vincent Chase,Black,,Extra Narrow,129 mm,VC E14032,1700,1700,VCEYE,7254,,Black Full Rim Round Eyeglasses,eyeframe,4.65,88,41874,6205
150551,Lenskart Air,Tortoise,Any occasion,Wide,138 mm,LA E11821,1700,1700,VCEYE,2278,Any age group,Tortoise Full Rim Wayfarer Eyeglasses,eyeframe,4.7,528,23639,490
201543,Lenskart Air,Grey,Any occasion,Extra Narrow,128 mm,LA E11484,1700,1700,VCEYE,490,Any age group,Grey Transparent Full Rim Cat Eye Eyeglasses,eyeframe,4.75,43,15920,0
215778,Vincent Chase,Black,Any occasion,Narrow,133 mm,VC E16700,1700,1700,VCEYE,326,Any age group,No search keywords,eyeframe,0.0,0,3318,0
212327,Lenskart Air,Purple,Any occasion,Medium,134 mm,LA E16348,1700,1700,No offer,909,Any age group,No search keywords,eyeframe,0.0,0,1218,0
137920,John Jacobs,Black,Any occasion,Wide,140 mm,JJ S13025,5000,5000,JJSUN,2821,Any age group,Black Wayfarer Full Rim Sunglasses,sunglasses,4.55,16,26922,1907
209224,Vincent Chase,Black,Any occasion,Narrow,130 mm,VC E11801,1700,1700,VCEYE,6589,Any age group,Black Full Rim Rectangle Eyeglasses,eyeframe,5.0,1,12250,0
151377,Vincent Chase,Gunmetal,Vacation,Medium,140 mm,VC S14506,2000,2000,VCSUN,1222,Any age group,Silver Geometric Full Rim Sunglasses,sunglasses,4.6,17,26545,1674
151529,Lenskart Air,Blue,Any occasion,Wide,140 mm,LA E14529,1700,1700,VCEYE,2511,Any age group,Blue Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.85,27,28097,105
149022,Lenskart Air,Pink,Any occasion,Wide,138 mm,LA E14101,1700,1700,VCEYE,2064,Any age group,Pink Transparent Full Rim Cat Eye Eyeglasses,eyeframe,4.75,35,19647,1740
215775,Vincent Chase,Blue,Any occasion,Medium,135 mm,VC E16699,1700,1700,VCEYE,761,Any age group,No search keywords,eyeframe,0.0,0,1675,0
211467,Lenskart Air,Gunmetal,Any occasion,Extra Narrow,128 mm,LA E16178,2000,2000,VCEYE,1613,Any age group,No search keywords,eyeframe,0.0,0,46,0
211194,John Jacobs,Black,,Extra Wide,142 mm,JJ E16117,3500,3500,JJBOGO,941,,Black Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,4658,0
143002,Vincent Chase,Blue,Any occasion,Extra Narrow,128 mm,VC E13394,1700,1700,VCEYE,958,Any age group,Blue Brown Full Rim Round Eyeglasses,eyeframe,4.65,144,38328,8820
151050,Vincent Chase,Black,Sports,Medium,139 mm,VC S14458,2000,2000,VCSUN,1180,Any age group,Matte Black Wayfarer Full Rim Sunglasses,sunglasses,4.4,7,19439,523
149268,Lenskart Air,Transparent,Any occasion,Medium,137 mm,LA E10592,1700,1700,VCEYE,1580,Any age group,Transparent Full Rim Wayfarer Eyeglasses,eyeframe,4.65,351,36267,12202
201548,Lenskart Air,Green,Any occasion,Extra Narrow,128 mm,LA E11491,1700,1700,VCEYE,2343,,Green Full Rim Round Eyeglasses,eyeframe,4.7,37,9403,0
215773,Vincent Chase,Black,Any occasion,Medium,135 mm,VC E16697,1700,1700,VCEYE,172,Any age group,No search keywords,eyeframe,0.0,0,3245,0
211463,Lenskart Air,Black,Any occasion,Medium,135 mm,LA E16176,2000,2000,VCEYE,1681,Any age group,No search keywords,eyeframe,0.0,0,327,0
133685,John Jacobs,Gold,Any occasion,Narrow,131 mm,JJ E11318,5000,5000,JJBOGO,11,Any age group,Pro Titanium Gold Rimless Rectangle Eyeglasses,eyeframe,4.5,108,39789,4352
151374,Vincent Chase,Gunmetal,Vacation,Medium,140 mm,VC S14506,2000,2000,VCSUN,1844,,Silver Geometric Full Rim Sunglasses,sunglasses,4.6,17,25280,2201
210632,Vincent Chase,Silver,Any occasion,Extra Wide,143 mm,VC E16037,1701,1700,BUY1000,2355,,Patriot,eyeframe,0.0,0,5664,0
206728,Lenskart Air,Black,Any occasion,Medium,134 mm,LA E15392,1700,1700,VCEYE,618,Any age group,Black Gunmetal Full Rim Rectangle Eyeglasses,eyeframe,5.0,3,10547,0
145980,Lenskart Air,Blue,,Narrow,132 mm,LA E11411-N,3000,3000,VCEYE,3091,,Matte Dark Blue Full Rim Rectangle Eyeglasses,eyeframe,4.6,74,44459,5355
213219,Vincent Chase,Black,Any occasion,Narrow,132 mm,VC S16530,2000,2000,VCSUN,736,Any age group,No search keywords,sunglasses,0.0,0,609,0
211465,Lenskart Air,Black,Any occasion,Medium,137 mm,LA E16177,2000,2000,VCEYE,1374,Any age group,No search keywords,eyeframe,0.0,0,532,0
201384,John Jacobs,Gold,Any occasion,Wide,142 mm,JJ E11459,5000,5000,JJEYE,585,,Gold Half Rim Rectangle Eyeglasses,eyeframe,4.2,43,10827,0
150636,Vincent Chase,Copper,Any occasion,Medium,134 mm,VC E13757,1700,1700,VCEYE,546,Any age group,Copper Brown Full Rim Rectangle Eyeglasses,eyeframe,4.35,51,27024,253
207781,Vincent Chase,Black,Working,Narrow,130 mm,VC E11259,1700,1700,VCEYE,8282,,Black Full Rim Round Eyeglasses,eyeframe,4.45,532,13297,0
209747,Lenskart Air,Grey,Any occasion,Wide,138 mm,LA E15844,1700,1700,VCEYE,3764,Any age group,Grey Transparent Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,8795,0
146822,Lenskart Air,Black,Any occasion,Medium,136 mm,LA E11889,2000,2000,VCEYE,3360,Any age group,Matte Black Half Rim Rectangle Eyeglasses,eyeframe,4.65,34,38178,2981
213203,Vincent Chase,Black,Any occasion,Medium,136 mm,VC S16525,2000,2000,VCSUN,590,Any age group,Black Full Rim Rectangle/ Square Sunglasses,sunglasses,0.0,0,856,0
211947,Lenskart Air,Brown,Any occasion,Medium,137 mm,LA E16241,1700,1700,VCEYE,1986,Any age group,No search keywords,eyeframe,0.0,0,680,0
211192,John Jacobs,Tortoise,,Wide,141 mm,JJ E16116,3500,3500,JJBOGO,1684,,Gunmetal Tortoise Full Rim Square John Jacobs TR Flex JJ E16116-C1 Eyeglasses,eyeframe,0.0,0,4945,0
148160,Vincent Chase,Gold,Vacation,Narrow,133 mm,VC S13984,2000,2000,VCSUN,3230,Any age group,Gold Round Full Rim Sunglasses,sunglasses,4.7,27,25936,2532
146521,Vincent Chase,Black,Any occasion,Medium,134 mm,VC E13757,1700,1700,VCEYE,1852,Any age group,Matte Black Gunmetal Full Rim Rectangle Eyeglasses,eyeframe,4.35,51,39379,1273
204179,Lenskart Air,Grey,Any occasion,Medium,135 mm,LA E15017,1700,1700,VCEYE,2632,,Grey Transparent Full Rim Square Eyeglasses,eyeframe,4.8,12,17926,0
151528,Lenskart Air,Grey,Any occasion,Wide,140 mm,LA E14529,1700,1700,VCEYE,4542,Any age group,Grey Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.85,27,21372,37
213207,Vincent Chase,Silver,Vacation,Narrow,132 mm,VC S16527,2000,2000,VCSUN,789,Any age group,Silver Full Rim Geometric Sunglasses,sunglasses,0.0,0,583,0
212331,Lenskart Air,Grey,Any occasion,Medium,137 mm,LA E16350,1700,1700,No offer,1782,Any age group,No search keywords,eyeframe,0.0,0,1102,0
138002,Vincent Chase,Black,Any occasion,Wide,140 mm,VC E13046,1700,1700,VCEYE,3026,Any age group,Black Full Rim Aviator Eyeglasses,eyeframe,4.5,622,57940,37741
206037,Lenskart Air,Light Blue,Any occasion,Extra Wide,142 mm,LA E15304,1700,1700,VCEYE,680,Any age group,Sky Blue Transparent Full Rim Square Eyeglasses,eyeframe,5.0,1,10845,0
151701,Lenskart Air,Black,,Medium,137 mm,LA E14572,1700,1700,VCEYE,1612,,Black Sky Blue Full Rim Rectangle Eyeglasses,eyeframe,4.75,35,14348,0
213211,Vincent Chase,Gold,Vacation,Medium,136 mm,VC S16528,2000,2000,VCSUN,576,Any age group,Gold Full Rim Round Sunglasses,sunglasses,0.0,0,909,0
211951,Lenskart Air,Purple,Any occasion,Medium,134 mm,LA E16242,1700,1700,VCEYE,876,Any age group,No search keywords,eyeframe,0.0,0,1166,0
201373,John Jacobs,Black,Any occasion,Wide,140 mm,JJ E11292,5000,5000,JJEYE,3231,Any age group,Black Gold Full Rim Rectangle Eyeglasses,eyeframe,4.45,157,8139,0
143018,Vincent Chase,Black,Any occasion,Narrow,130 mm,VC E13400,2000,2000,VCEYE,1245,Any age group,Matte Black Half Rim Rectangle Eyeglasses,eyeframe,4.65,87,40067,1428
210631,Vincent Chase,Black,Any occasion,Medium,137 mm,VC E16036,1700,1700,BUY1000,1820,,Patriot,eyeframe,5.0,2,5686,0
209749,Lenskart Air,Green,Any occasion,Wide,138 mm,LA E15844,1700,1700,VCEYE,2963,Any age group,Green Transparent Full Rim Rectangle Eyeglasses,eyeframe,0.0,0,7176,0
147285,Lenskart Air,Black,Any occasion,Narrow,133 mm,LA E11481,1700,1700,VCEYE,2869,Any age group,Black Full Rim Rectangle Eyeglasses,eyeframe,4.6,76,44916,16094
213222,Vincent Chase,Silver,Vacation,Medium,136 mm,VC S16531,2000,2000,VCSUN,611,Any age group,Silver Full Rim Cat Eye Sunglasses,sunglasses,0.0,0,1174,0
213111,Lenskart Air,Black,Any occasion,Medium,137 mm,LA E16494,4000,4000,VCEYE,1362,Any age group,No search keywords,eyeframe,0.0,0,756,0
136189,John Jacobs,Transparent,Everyday,Wide,139 mm,JJ E11724,3500,3500,JJBOGO,769,Any age group,Transparent Full Rim Rectangle Eyeglasses,eyeframe,4.3,151,40756,7547
